year,make,model,display_trim,bolt_pattern,center_bore_mm,thread_size,offset_min,offset_max,diameter_min,diameter_max,width_min,width_max,wheel_count,source,issue_types,issue_details
2025,"mercedes","amg-gt","AMG GT S","5x112",66.6,"M14x1.5",25,60,19,20,9,11,2,"generation_inherit","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2025,"mercedes","amg-gt","Base","5x112",66.6,"M14x1.5",45,60,19,20,9.5,11.5,2,"cache-import","plausible_shared","Multiple specs with reasonable spread"
2025,"mercedes","c-class","AMG C 43 4MATIC","5x112",66.6,"M14x1.5",43,52,18,20,7.5,8.5,3,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mercedes","c-class","AMG C 63 S E Performance","5x112",66.6,"M14x1.5",43,52,18,20,7.5,8.5,3,"generation-baseline","sibling_aggregation","Multiple trims grouped: AMG C 63 S E Performance"
2025,"mercedes","c-class","Base","5x112",66.6,"M14x1.5",35,51,17,20,7,8.5,4,"cache-import","exact_safe","Specs within expected ranges"
2025,"mercedes","c-class","C 300","5x112",66.6,"M14x1.5",43,52,18,20,7.5,8.5,3,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mercedes","c-class","C 300 4MATIC","5x112",66.6,"M14x1.5",43,52,18,20,7.5,8.5,3,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mercedes","cla","AMG CLA 35 4MATIC","5x112",66.6,"M14x1.5",45,52,17,19,7,8,3,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mercedes","cla","AMG CLA 45 4MATIC+","5x112",66.6,"M14x1.5",45,52,17,19,7,8,3,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mercedes","cla","CLA 250","5x112",66.6,"M14x1.5",45,52,17,19,7,8,3,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mercedes","cla","CLA 250 4MATIC","5x112",66.6,"M14x1.5",45,52,17,19,7,8,3,"generation-baseline","plausible_shared","Multiple specs with reasonable spread"
2025,"mercedes","cla-class","Base","5x112",66.6,"M14x1.5",44,52,17,19,7,8,3,"cache-import","plausible_shared","Multiple specs with reasonable spread"
2025,"mercedes","e-class","AMG E 53","5x112",66.6,"M14x1.5",38,48,18,21,7.5,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mercedes","e-class","Base","5x112",66.6,"M14x1.5",35,52,18,21,7.5,9,4,"cache-import","exact_safe","Specs within expected ranges"
2025,"mercedes","e-class","E 350 4MATIC","5x112",66.6,"M14x1.5",38,48,18,21,7.5,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mercedes","e-class","E 450 4MATIC","5x112",66.6,"M14x1.5",38,48,18,21,7.5,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mercedes","glc","AMG GLC 43 4MATIC","5x112",66.6,"M14x1.5",38,50,17,21,7,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mercedes","glc","AMG GLC 63 S E Performance","5x112",66.6,"M14x1.5",38,50,17,21,7,9,4,"generation-baseline","sibling_aggregation","Multiple trims grouped: AMG GLC 63 S E Performance"
2025,"mercedes","glc","Base","5x112",66.6,"M14x1.5",37,52,18,21,7.5,9,4,"cache-import","exact_safe","Specs within expected ranges"
2025,"mercedes","glc","GLC 300 4MATIC","5x112",66.6,"M14x1.5",38,50,17,21,7,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mercedes","glc","GLC 350e 4MATIC","5x112",66.6,"M14x1.5",38,50,17,21,7,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mercedes","gle","AMG GLE 53 4MATIC+","5x112",66.6,"M14x1.5",38,56,19,22,8,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mercedes","gle","AMG GLE 63 4MATIC+","5x112",66.6,"M14x1.5",38,56,19,22,8,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mercedes","gle","AMG GLE 63 S 4MATIC+","5x112",66.6,"M14x1.5",38,56,19,22,8,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mercedes","gle","Base","5x112",66.6,"M14x1.5",48,60,18,22,7.5,9,5,"cache-import","exact_safe","Specs within expected ranges"
2025,"mercedes","gle","GLE 350 4MATIC","5x112",66.6,"M14x1.5",38,56,19,22,8,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mercedes","gle","GLE 350e 4MATIC","5x112",66.6,"M14x1.5",38,56,19,22,8,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mercedes","gle","GLE 450 4MATIC","5x112",66.6,"M14x1.5",38,56,19,22,8,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mercedes","gle","GLE 580 4MATIC","5x112",66.6,"M14x1.5",38,56,19,22,8,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mercedes","gls","AMG GLS 63 4MATIC+","5x112",66.6,"M14x1.5",35,52,20,23,8,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mercedes","gls","GLS 450 4MATIC","5x112",66.6,"M14x1.5",35,52,20,23,8,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mercedes","gls","GLS 580 4MATIC","5x112",66.6,"M14x1.5",35,52,20,23,8,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mercedes","gls","Mercedes-Maybach GLS 600","5x112",66.6,"M14x1.5",35,52,20,23,8,9,4,"generation-baseline","exact_safe","Specs within expected ranges"
2025,"mercedes","s-class","Base","5x112",66.6,"M14x1.5",33,55,18,21,7.5,9,4,"cache-import","exact_safe","Specs within expected ranges"
2025,"mercedes","s-class","Maybach S580","5x112",66.6,"M14x1.5",25,60,20,20,9,9,1,"cleanup_cache-import","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2025,"mercedes","s-class","S500","5x112",66.6,"M14x1.5",25,60,19,19,8.5,8.5,1,"cleanup_cache-import","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2025,"mercedes","s-class","S580","5x112",66.6,"M14x1.5",25,60,20,21,9,9.5,2,"cleanup_cache-import","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2025,"mercedes","s-class","S63 AMG E Performance","5x112",66.6,"M14x1.5",25,60,21,21,9.5,10.5,2,"cleanup_cache-import","offset_range_too_broad","35mm offset spread (25mm to 60mm)"
2025,"mercedes-benz","a-class","A 220, A 35 AMG","5x112",66.6,"M14x1.5",45,52,17,19,7,8,3,"luxury-gap-fill","sibling_aggregation","Multiple trims grouped: A 220, A 35 AMG"
2025,"mercedes-benz","c-class","C300, C350, C400, C43 AMG, C63 AMG","5x112",66.6,"M14x1.5",35,50,17,19,7.5,8.5,3,"luxury-gap-fill","sibling_aggregation","Multiple trims grouped: C300, C350, C400, C43 AMG, C63 AMG"
2025,"mercedes-benz","cla","CLA 250, CLA 35 AMG, CLA 45 AMG","5x112",66.6,"M14x1.5",40,52,17,19,7.5,8,3,"luxury-gap-fill","sibling_aggregation","Multiple trims grouped: CLA 250, CLA 35 AMG, CLA 45 AMG"
2025,"mercedes-benz","e-class","E300, E350, E450, E53 AMG, E63 AMG","5x112",66.6,"M14x1.5",30,48,17,20,8,9,4,"luxury-gap-fill","sibling_aggregation","Multiple trims grouped: E300, E350, E450, E53 AMG, E63 AMG"
2025,"mercedes-benz","gla","GLA 250, GLA 35 AMG, GLA 45 AMG","5x112",66.6,"M14x1.5",40,50,17,19,7,8,3,"luxury-gap-fill","sibling_aggregation","Multiple trims grouped: GLA 250, GLA 35 AMG, GLA 45 AMG"
2025,"mercedes-benz","glc","GLC 300, GLC 43 AMG, GLC 63 AMG","5x112",66.6,"M14x1.5",40,50,18,20,8,9,3,"luxury-gap-fill","sibling_aggregation","Multiple trims grouped: GLC 300, GLC 43 AMG, GLC 63 AMG"
2025,"mercedes-benz","gle","GLE 350, GLE 450, GLE 53 AMG, GLE 63 AMG","5x112",66.6,"M14x1.5",35,52,19,21,8.5,10,3,"luxury-gap-fill","sibling_aggregation","Multiple trims grouped: GLE 350, GLE 450, GLE 53 AMG, GLE 63 AMG"
2025,"mercedes-benz","s-class","S500, S550, S580, S63 AMG, Maybach","5x112",66.6,"M14x1.5",25,45,18,21,8.5,10,4,"luxury-gap-fill","sibling_aggregation","Multiple trims grouped: S500, S550, S580, S63 AMG, Maybach"
2025,"mini","clubman","Classic, Signature, Iconic, S, John Cooper Works","5x112",66.6,"M14x1.25",42,54,16,19,6.5,8,4,"cache-import","sibling_aggregation","Multiple trims grouped: Classic, Signature, Iconic, S, John Cooper Works"
2025,"mini","cooper","Classic, Signature, Iconic, S, John Cooper Works","4x100",56.1,"M12x1.5",42,56,15,18,6,7.5,4,"cache-import","sibling_aggregation","Multiple trims grouped: Classic, Signature, Iconic, S, John Cooper Works"
2025,"mini","countryman","Classic, Signature, Iconic, S, John Cooper Works","5x112",66.6,"M14x1.25",42,54,17,19,7,8,3,"cache-import","sibling_aggregation","Multiple trims grouped: Classic, Signature, Iconic, S, John Cooper Works"
2025,"mitsubishi","mirage","ES/SE/GT","4x100",56.1,"M12x1.5",35,50,14,15,5,5.5,2,"batch7-subcompacts-final","min_diameter_below_oem","Min diameter 14"" < expected 15"" for 2025 mirage"
2025,"mitsubishi","outlander","ES, SE, SEL, GT","5x114.3",67.1,"M12x1.5",38,50,18,20,7.5,8.5,2,"api_import","sibling_aggregation","Multiple trims grouped: ES, SE, SEL, GT"
2025,"nissan","altima","S, SV, SL, SR, Platinum","5x114.3",66.1,"M12x1.25",40,55,16,19,6.5,8,3,"cache-import","sibling_aggregation","Multiple trims grouped: S, SV, SL, SR, Platinum"
2025,"nissan","armada","S, SV, SL, Platinum","6x139.7",77.8,"M14x1.5",20,35,18,22,7.5,8.5,5,"cache-import","sibling_aggregation","Multiple trims grouped: S, SV, SL, Platinum"
2025,"nissan","frontier","S, SV, PRO-4X, PRO-X","6x114.3",66.1,"M12x1.25",25,50,17,18,7,7.5,2,"cache-import","sibling_aggregation; suspicious_bolt_pattern","Multiple trims grouped: S, SV, PRO-4X, PRO-X; Bolt pattern 6x114.3 unexpected for nissan (expected: 5x114.3, 6x139.7, 5x120, 4x114.3, 4x100)"
2025,"nissan","gt-r","Base","5x114.3",66.1,"M12x1.25",35,55,20,20,8.5,8.5,1,"cache-import","exact_safe","Single exact wheel spec"
2025,"nissan","gt-r","Black Edition","5x114.3",66.1,"M12x1.25",30,55,20,20,9.5,10.5,2,"generation_inherit","plausible_shared","Multiple specs with reasonable spread"
2025,"nissan","gt-r","NISMO","5x114.3",66.1,"M12x1.25",30,55,20,20,10,10.5,2,"generation_inherit","plausible_shared","Multiple specs with reasonable spread"
2025,"nissan","gt-r","Premium","5x114.3",66.1,"M12x1.25",30,55,20,20,9.5,10.5,2,"generation_inherit","plausible_shared","Multiple specs with reasonable spread"
2025,"nissan","gt-r","T-Spec","5x114.3",66.1,"M12x1.25",30,55,20,20,9.5,10.5,2,"generation_inherit","plausible_shared","Multiple specs with reasonable spread"
2025,"nissan","gt-r","Track Edition","5x114.3",66.1,"M12x1.25",30,55,20,20,9.5,10.5,2,"generation_inherit","plausible_shared","Multiple specs with reasonable spread"
2025,"nissan","kicks","Base","5x114.3",66.1,"M12x1.25",40,50,16,17,6.5,7,2,"cache-import","plausible_shared","Multiple specs with reasonable spread"
2025,"nissan","leaf","S, SV, SL Plus","5x114.3",66.1,"M12x1.25",40,50,16,17,6.5,7,2,"manual_seed_spec","sibling_aggregation","Multiple trims grouped: S, SV, SL Plus"
2025,"nissan","maxima","S, SV, SL, SR, Platinum","5x114.3",66.1,"M12x1.25",40,55,18,19,7.5,8,2,"generation_inherit_2023","sibling_aggregation","Multiple trims grouped: S, SV, SL, SR, Platinum"
2025,"nissan","murano","S, SV, SL, Platinum","5x114.3",66.1,"M12x1.25",40,55,18,20,7.5,8.5,2,"cache-import","sibling_aggregation","Multiple trims grouped: S, SV, SL, Platinum"
2025,"nissan","pathfinder","S, SV, SL, Platinum","5x114.3",66.1,"M12x1.25",35,55,18,20,7.5,8.5,2,"cache-import","sibling_aggregation","Multiple trims grouped: S, SV, SL, Platinum"
2025,"nissan","rogue","S, SV, SL, Platinum","5x114.3",66.1,"M12x1.25",40,55,17,19,7,8,3,"cache-import","sibling_aggregation","Multiple trims grouped: S, SV, SL, Platinum"
2025,"nissan","sentra","S, SV, SR","5x114.3",66.1,"M12x1.25",40,55,16,18,6.5,7.5,3,"cache-import","sibling_aggregation","Multiple trims grouped: S, SV, SR"
2025,"nissan","titan","Platinum Reserve","6x139.7",78.1,"M14x1.5",10,45,20,20,8,8,1,"generation_inherit","offset_range_too_broad","35mm offset spread (10mm to 45mm)"
2025,"nissan","titan","Pro-4X","6x139.7",78.1,"M14x1.5",10,45,18,18,8,8,1,"generation_inherit","offset_range_too_broad","35mm offset spread (10mm to 45mm)"
2025,"nissan","titan","S","6x139.7",78.1,"M14x1.5",10,45,17,17,7.5,7.5,1,"generation_inherit","offset_range_too_broad","35mm offset spread (10mm to 45mm)"
2025,"nissan","titan","S, SV, SL, Platinum Reserve, PRO-4X","6x139.7",78.1,"M14x1.5",18,35,18,22,7.5,8.5,3,"cache-import","sibling_aggregation","Multiple trims grouped: S, SV, SL, Platinum Reserve, PRO-4X"
2025,"nissan","titan","SL","6x139.7",78.1,"M14x1.5",10,45,20,20,8,8,1,"generation_inherit","offset_range_too_broad","35mm offset spread (10mm to 45mm)"
2025,"nissan","titan","SV","6x139.7",78.1,"M14x1.5",10,45,18,18,8,8,1,"generation_inherit","offset_range_too_broad","35mm offset spread (10mm to 45mm)"
2025,"nissan","titan","XD","6x139.7",78.1,"M14x1.5",10,45,18,18,8,8,1,"generation_inherit","offset_range_too_broad","35mm offset spread (10mm to 45mm)"
2025,"nissan","versa","S, SV, SR","4x100",59.1,"M12x1.25",40,52,15,17,6,7,3,"cache-import","sibling_aggregation","Multiple trims grouped: S, SV, SR"
2025,"nissan","z","Sport, Performance, NISMO","5x114.3",66.1,"M12x1.25",30,55,18,19,8,10,2,"cache-import","sibling_aggregation","Multiple trims grouped: Sport, Performance, NISMO"
2025,"polestar","polestar-2","Base","5x108",63.4,"M14x1.5",40,52,19,20,8,8.5,2,"api_import","plausible_shared","Multiple specs with reasonable spread"
2025,"porsche","911","Carrera, Carrera S, Carrera 4S, Turbo, Turbo S, GT3, GT3 RS","5x130",71.6,"M14x1.5",46,63,19,21,8.5,12,2,"cache-import","sibling_aggregation; width_range_too_broad","Multiple trims grouped: Carrera, Carrera S, Carrera 4S, Turbo, Turbo S, GT3, GT3 RS; 3.5"" width spread (8.5"" to 12"")"
2025,"porsche","boxster","Base, S, GTS, Spyder","5x130",71.6,"M14x1.5",40,56,17,19,7,8,3,"cache-import","sibling_aggregation","Multiple trims grouped: Base, S, GTS, Spyder"
2025,"porsche","cayenne","Base, S, E-Hybrid, GTS, Turbo, Turbo S","5x112",66.5,"M14x1.5",17,56,19,22,9.5,13,2,"cache-import","sibling_aggregation; width_range_too_broad","Multiple trims grouped: Base, S, E-Hybrid, GTS, Turbo, Turbo S; 3.5"" width spread (9.5"" to 13"")"
2025,"porsche","macan","Base, S, GTS, Turbo","5x112",66.5,"M14x1.5",23,55,19,22,9.5,11,2,"cache-import","sibling_aggregation","Multiple trims grouped: Base, S, GTS, Turbo"
2025,"porsche","panamera","Base, 4, 4S, GTS, Turbo, Turbo S","5x112",66.5,"M14x1.5",17,61,19,22,10,12,2,"cache-import","sibling_aggregation","Multiple trims grouped: Base, 4, 4S, GTS, Turbo, Turbo S"
2025,"ram","1500","3.6 Pentastar","6x139.7",77.8,"M14 x 1.5",19.05,19.1,18,22,8,9,4,"inherited_from_2019_SAME_GENERATION","exact_safe","Specs within expected ranges"
2025,"ram","1500","Base","6x139.7",77.8,"M14 x 1.5",19.05,19.1,17,22,7,8.5,4,"merge_consolidation","exact_safe","Specs within expected ranges"
2025,"ram","1500","Big Horn","6x139.7",77.8,"M14 x 1.5",19.05,19.1,18,18,8,8,1,"generation_inherit","exact_safe","Single exact wheel spec"
2025,"ram","1500","Big Horn","6x139.7",77.8,"M14 x 1.5",19.05,19.1,18,18,8,8,1,"generation_inherit","exact_safe","Single exact wheel spec"
2025,"ram","1500","Laramie","6x139.7",77.8,"M14 x 1.5",19.05,19.1,20,20,8,8,1,"generation_inherit","exact_safe","Single exact wheel spec"
2025,"ram","1500","Laramie","6x139.7",77.8,"M14 x 1.5",19.05,19.1,20,20,9,9,1,"generation_inherit","exact_safe","Single exact wheel spec"
2025,"ram","1500","Limited","6x139.7",77.8,"M14 x 1.5",19.05,19.1,22,22,9,9,1,"generation_inherit","exact_safe","Single exact wheel spec"
2025,"ram","1500","Limited","6x139.7",77.8,"M14 x 1.5",19.05,19.1,22,22,9,9,1,"generation_inherit","exact_safe","Single exact wheel spec"
2025,"ram","1500","Limited Longhorn","6x139.7",77.8,"M14 x 1.5",19.05,19.1,22,22,9,9,1,"generation_inherit","exact_safe","Single exact wheel spec"
2025,"ram","1500","Longhorn","6x139.7",77.8,"M14 x 1.5",19.05,19.1,20,20,8,8,1,"generation_inherit","exact_safe","Single exact wheel spec"
2025,"ram","1500","Rebel","6x139.7",77.8,"M14 x 1.5",19.05,19.1,18,18,8.5,8.5,1,"generation_inherit","exact_safe","Single exact wheel spec"
2025,"ram","1500","Rebel","6x139.7",77.8,"M14 x 1.5",19.05,19.1,18,18,8,8,1,"generation_inherit","exact_safe","Single exact wheel spec"
2025,"ram","1500","TRX","6x139.7",77.8,"M14 x 1.5",19.05,19.1,18,18,9,9,1,"generation_inherit","exact_safe","Single exact wheel spec"
2025,"ram","1500","TRX","6x139.7",77.8,"M14 x 1.5",19.05,19.1,18,18,9,9,1,"generation_inherit","exact_safe","Single exact wheel spec"
2025,"ram","1500","Tradesman","6x139.7",77.8,"M14 x 1.5",19.05,19.1,17,17,8,8,1,"generation_inherit","exact_safe","Single exact wheel spec"
2025,"ram","1500","Tradesman","6x139.7",77.8,"M14 x 1.5",19.05,19.1,18,18,8,8,1,"generation_inherit","exact_safe","Single exact wheel spec"
2025,"ram","2500","Big Horn","8x165.1",121.3,"M14x1.5",-44,55,17,20,8,8,3,"api_import [template:ram_hd_gen5_2019_plus]","exact_safe","Specs within expected ranges"
2025,"ram","2500","Laramie","8x165.1",121.3,"M14x1.5",-44,55,17,20,8,8,3,"api_import [template:ram_hd_gen5_2019_plus]","exact_safe","Specs within expected ranges"
2025,"ram","2500","Laramie Longhorn","8x165.1",121.3,"M14x1.5",-12,60,20,20,8,8,1,"merge_consolidation","offset_range_too_broad","72mm offset spread (-12mm to 60mm)"
2025,"ram","2500","Limited","8x165.1",121.3,"M14x1.5",-44,55,17,20,8,8,3,"api_import [template:ram_hd_gen5_2019_plus]","exact_safe","Specs within expected ranges"
2025,"ram","2500","Limited Longhorn","8x165.1",121.3,"M14x1.5",-12,60,20,20,8,8,1,"merge_consolidation","offset_range_too_broad","72mm offset spread (-12mm to 60mm)"
2025,"ram","2500","Power Wagon","8x165.1",121.3,"M14x1.5",-44,55,17,20,8,8,3,"api_import [template:ram_hd_gen5_2019_plus]","exact_safe","Specs within expected ranges"
2025,"ram","2500","Tradesman","8x165.1",121.3,"M14x1.5",-44,55,17,20,8,8,3,"api_import [template:ram_hd_gen5_2019_plus]","exact_safe","Specs within expected ranges"
2025,"ram","2500","Tradesman, Big Horn, Power Wagon, Laramie, Limited, Longhorn","8x165.1",121.3,"M14x1.5",-44,55,17,20,8,8,3,"api_import [template:ram_hd_gen5_2019_plus]","sibling_aggregation","Multiple trims grouped: Tradesman, Big Horn, Power Wagon, Laramie, Limited, Longhorn"
2025,"ram","3500","Big Horn","8x165.1",121.3,"M14x1.5",35,60,20,20,8,8,1,"api_import [filled from 2025 3500]","exact_safe","Single exact wheel spec"
2025,"ram","3500","Laramie","8x165.1",121.3,"M14x1.5",35,60,20,20,8,8,1,"api_import [filled from 2025 3500]","exact_safe","Single exact wheel spec"
2025,"ram","3500","Laramie Longhorn","8x165.1",121.3,"M14x1.5",-12,60,20,20,8,8,1,"merge_consolidation","offset_range_too_broad","72mm offset spread (-12mm to 60mm)"
2025,"ram","3500","Limited","8x165.1",121.3,"M14x1.5",35,60,20,20,8,8,1,"api_import [filled from 2025 3500]","exact_safe","Single exact wheel spec"
2025,"ram","3500","Limited Longhorn","8x165.1",121.3,"M14x1.5",-12,60,20,20,8,8,1,"merge_consolidation","offset_range_too_broad","72mm offset spread (-12mm to 60mm)"
2025,"ram","3500","Power Wagon","8x165.1",121.3,"M14x1.5",-12,60,17,17,8,8,1,"merge_consolidation","offset_range_too_broad","72mm offset spread (-12mm to 60mm)"
2025,"ram","3500","Tradesman","8x165.1",121.3,"M14x1.5",35,60,20,20,8,8,1,"api_import [filled from 2025 3500]","exact_safe","Single exact wheel spec"
2025,"ram","3500","Tradesman, Big Horn, Laramie, Limited, Longhorn","8x165.1",121.3,"M14x1.5",35,60,20,20,8,8,1,"api_import [filled from 2025 3500]","sibling_aggregation","Multiple trims grouped: Tradesman, Big Horn, Laramie, Limited, Longhorn"
2025,"ram","promaster-1500","3.6 Pentastar","5x130",78.1,"M16 x 1.5",68,68,16,16,6,6,2,"railway_import","min_diameter_below_oem; suspicious_bolt_pattern","Min diameter 16"" < expected 17"" for 2025 promaster-1500; Bolt pattern 5x130 unexpected for ram (expected: 5x139.7, 6x139.7, 8x165.1)"
2025,"ram","ram-1500-classic","Base","5x139.7",77.8,"M14x1.5",-12,25,17,20,7,8.5,2,"manufacturer_spec","offset_range_too_broad","37mm offset spread (-12mm to 25mm)"
2025,"rivian","r1s","1st Gen","5x135.5",84.1,"M14x1.5",10,35,20,22,9,10,3,"generation","suspicious_bolt_pattern","Bolt pattern 5x135.5 unexpected for rivian (expected: 6x135)"
2025,"rivian","r1t","1st Gen","5x135.5",84.1,"M14x1.5",10,35,20,22,8,9,3,"generation","suspicious_bolt_pattern","Bolt pattern 5x135.5 unexpected for rivian (expected: 6x135)"
